ORF	cluster	gene_name
YMR143W	9	RPS16A
YMR230W	9	RPS10B
YMR269W	9	TMA23
YNL135C	9	FPR1
YNL224C	9	SQS1
YNL227C	9	JJJ1
YNL299W	9	TRF5
YNL302C	9	RPS19B
YOL006C	9	TOP1
YOL041C	9	NOP12
YOR001W	9	RRP6
YOR076C	9	SKI7
YOR078W	9	BUD21
YPL001W	9	HAT1
YPL068C	9	YPL068C
YPL079W	9	RPL21B
YPL090C	9	RPS6A
YPL226W	9	NEW1
YPL248C	9	GAL4
YPR065W	9	ROX1
YPR189W	9	SKI3
YAL023C	8	PMT2
YAL053W	8	FLC2
YBL082C	8	ALG3
YBR015C	8	MNN2
YBR171W	8	SEC66
YBR200W	8	BEM1
YBR229C	8	ROT2
YBR260C	8	RGD1
YCR017C	8	CWH43
YCR044C	8	PER1
YDL095W	8	PMT1
YDL203C	8	ACK1
YDR245W	8	MNN10
YDR372C	8	VPS74
YDR389W	8	SAC7
YDR414C	8	ERD1
YEL031W	8	SPF1
YEL042W	8	GDA1
YFL025C	8	BST1
YFL031W	8	HAC1
YGL027C	8	CWH41
YGL049C	8	TIF4632
YGL084C	8	GUP1
YGL203C	8	KEX1
YGL226C-A	8	OST5
YGR166W	8	TRS65
YGR196C	8	FYV8
YGR217W	8	CCH1
YGR227W	8	DIE2
YHR079C	8	IRE1
YJL062W	8	LAS21
YJL139C	8	YUR1
YJL183W	8	MNN11
YJR075W	8	HOC1
YJR117W	8	STE24
YKL190W	8	CNB1
YLR056W	8	ERG3
YLR087C	8	CSF1
YML008C	8	ERG6
YML019W	8	OST6
YML055W	8	SPC2
YMR015C	8	ERG5
YMR214W	8	SCJ1
YMR307W	8	GAS1
YNL167C	8	SKO1
YNL219C	8	ALG9
YNL238W	8	KEX2
YNL291C	8	MID1
YNL322C	8	KRE1
YNR030W	8	ALG12
YOR002W	8	ALG6
YOR008C	8	SLG1
YOR067C	8	ALG8
YOR085W	8	OST3
YOR154W	8	SLP1
YPL089C	8	RLM1
YPL161C	8	BEM4
YPL227C	8	ALG5
YBR061C	7	TRM7
YBR114W	7	RAD16
YBR150C	7	TBS1
YBR194W	7	AIM4
YBR269C	7	SDH8
YBR281C	7	DUG2
YBR286W	7	APE3
YBR291C	7	CTP1
YBR295W	7	PCA1
YBR298C	7	MAL31
YCL001W-A	7	YCL001W-A
YCL014W	7	BUD3
YCR024C-A	7	PMP1
YCR026C	7	NPP1
YCR027C	7	RHB1
YCR050C	7	YCR050C
YCR061W	7	YCR061W
YCR087C-A	7	YCR087C-A
YDL133C-A	7	RPL41B
YDR005C	7	MAF1
YDR144C	7	MKC7
YDR171W	7	HSP42
YDR409W	7	SIZ1
YER068W	7	MOT2
YFL030W	7	AGX1
YGL173C	7	XRN1
YGL232W	7	TAN1
YGR086C	7	PIL1
YGR174C	7	CBP4
YHR021C	7	RPS27B
YHR178W	7	STB5
YIL002C	7	INP51
YJL136C	7	RPS21B
YJL208C	7	NUC1
YJR017C	7	ESS1
YKL009W	7	MRT4
YKL056C	7	TMA19
YKL140W	7	TGL1
YKR024C	7	DBP7
YLL019C	7	KNS1
YLL039C	7	UBI4
YLR180W	7	SAM1
YLR429W	7	CRN1
YLR454W	7	FMP27
YML059C	7	NTE1
YMR116C	7	ASC1
YMR176W	7	ECM5
YNL001W	7	DOM34
YNL255C	7	GIS2
YNL292W	7	PUS4
YOL017W	7	ESC8
YOL062C	7	APM4
YOL093W	7	TRM10
YOR171C	7	LCB4
YPL119C	7	DBP1
YPL189W	7	GUP2
YPL212C	7	PUS1
YPR063C	7	YPR063C
YPR129W	7	SCD6
YBR041W	6	FAT1
YBR160W	6	CDC28
YBR162W-A	6	YSY6
YCL008C	6	STP22
YDL052C	6	SLC1
YDL232W	6	OST4
YDR061W	6	YDR061W
YDR069C	6	DOA4
YDR074W	6	TPS2
YDR092W	6	UBC13
YDR096W	6	GIS1
YDR177W	6	UBC1
YEL013W	6	VAC8
YEL064C	6	AVT2
YER032W	6	FIR1
YER123W	6	YCK3
YER125W	6	RSP5
YER164W	6	CHD1
YFL033C	6	RIM15
YFR009W	6	GCN20
YFR036W	6	CDC26
YGL028C	6	SCW11
YGL066W	6	SGF73
YGL087C	6	MMS2
YGL195W	6	GCN1
YGR122W	6	YGR122W
YGR178C	6	PBP1
YGR284C	6	ERV29
YHL002W	6	HSE1
YHL027W	6	RIM101
YIL119C	6	RPI1
YJL103C	6	GSM1
YJL214W	6	HXT8
YJR011C	6	YJR011C
YJR052W	6	RAD7
YJR059W	6	PTK2
YJR145C	6	RPS4A
YKL041W	6	VPS24
YKR043C	6	SHB17
YKR100C	6	SKG1
YLR044C	6	PDC1
YLR119W	6	SRN2
YLR128W	6	DCN1
YLR131C	6	ACE2
YLR421C	6	RPN13
YML051W	6	GAL80
YMR060C	6	SAM37
YMR119W	6	ASI1
YMR154C	6	RIM13
YMR223W	6	UBP8
YMR266W	6	RSN1
YMR280C	6	CAT8
YNL021W	6	HDA1
YNL246W	6	VPS75
YNL294C	6	RIM21
YNL329C	6	PEX6
YNR006W	6	VPS27
YOL020W	6	TAT2
YOL045W	6	PSK2
YOL068C	6	HST1
YOR030W	6	DFG16
YOR043W	6	WHI2
YOR140W	6	SFL1
YOR275C	6	RIM20
YOR307C	6	SLY41
YPL046C	6	ELC1
YPL047W	6	SGF11
YPL140C	6	MKK2
YPL183C	6	RTT10
YPR069C	6	SPE3
YPR173C	6	VPS4
YAL020C	5	ATS1
YAL055W	5	PEX22
YBL067C	5	UBP13
YBL103C	5	RTG3
YBR034C	5	HMT1
YBR069C	5	TAT1
YBR076W	5	ECM8
YBR221C	5	PDB1
YBR289W	5	SNF5
YCL032W	5	STE50
YDL065C	5	PEX19
YDL135C	5	RDI1
YDL165W	5	CDC36
YDR073W	5	SNF11
YDR128W	5	MTC5
YDR244W	5	PEX5
YDR255C	5	RMD5
YDR265W	5	PEX10
YDR306C	5	YDR306C
YDR311W	5	TFB1
YDR329C	5	PEX3
YDR421W	5	ARO80
YDR448W	5	ADA2
YDR463W	5	STP1
YDR497C	5	ITR1
YDR508C	5	GNP1
YEL012W	5	UBC8
YER061C	5	CEM1
YER178W	5	PDA1
YFL001W	5	DEG1
YFL018C	5	LPD1
YFL023W	5	BUD27
YFL049W	5	SWP82
YGL105W	5	ARC1
YGL153W	5	PEX14
YGL211W	5	NCS6
YGL227W	5	VID30
YGL252C	5	RTG2
YGR054W	5	YGR054W
YGR077C	5	PEX8
YGR133W	5	PEX4
YGR186W	5	TFG1
YGR200C	5	ELP2
YGR252W	5	GCN5
YHL025W	5	SNF6
YHR006W	5	STP2
YHR067W	5	HTD2
YHR111W	5	UBA4
YHR187W	5	IKI1
YIL008W	5	URM1
YIL159W	5	BNR1
YIR003W	5	AIM21
YIR023W	5	DAL81
YJL020C	5	BBC1
YJL046W	5	AIM22
YJL176C	5	SWI3
YJL210W	5	PEX2
YKL110C	5	KTI12
YKL112W	5	ABF1
YKL176C	5	LST4
YKL197C	5	PEX1
YKL205W	5	LOS1
YKR007W	5	MEH1
YKR062W	5	TFA2
YKR099W	5	BAS1
YLR089C	5	ALT1
YLR436C	5	ECM30
YML101C	5	CUE4
YML121W	5	GTR1
YMR026C	5	PEX12
YMR035W	5	IMP2
YMR092C	5	AIP1
YMR216C	5	SKY1
YMR227C	5	TAF7
YMR275C	5	BUL1
YMR283C	5	RIT1
YMR304W	5	UBP15
YMR312W	5	ELP6
YNL037C	5	IDH1
YNL071W	5	LAT1
YNL076W	5	MKS1
YNL119W	5	NCS2
YNL229C	5	URE2
YNL270C	5	ALP1
YOL027C	5	MDM38
YOL044W	5	PEX15
YOL067C	5	RTG1
YOR006C	5	TSR3
YOR344C	5	TYE7
YPL086C	5	ELP3
YPL101W	5	ELP4
YPL180W	5	TCO89
YAL013W	4	DEP1
YAR002W	4	NUP60
YAR003W	4	SWD1
YBL052C	4	SAS3
YBL079W	4	NUP170
YBL081W	4	YBL081W
YBR095C	4	RXT2
YBR103W	4	SIF2
YBR159W	4	IFA38
YBR175W	4	SWD3
YBR193C	4	MED8
YCR033W	4	SNT1
YCR077C	4	PAT1
YDL070W	4	BDF2
YDL074C	4	BRE1
YDL080C	4	THI3
YDL088C	4	ASM4
YDR145W	4	TAF12
YDR159W	4	SAC3
YDR176W	4	NGG1
YDR192C	4	NUP42
YDR207C	4	UME6
YDR233C	4	RTN1
YDR289C	4	RTT103
YDR378C	4	LSM6
YDR392W	4	SPT3
YDR469W	4	SDC1
YEL003W	4	GIM4
YER031C	4	YPT31
YER139C	4	RTR1
YGL014W	4	PUF4
YGL016W	4	KAP122
YGL058W	4	RAD6
YGL127C	4	SOH1
YGL174W	4	BUD13
YGL194C	4	HOS2
YGL244W	4	RTF1
YGR056W	4	RSC1
YGR078C	4	PAC10
YGR270W	4	YTA7
YHR041C	4	SRB2
YHR167W	4	THP2
YIL021W	4	RPB3
YIL040W	4	APQ12
YIL084C	4	SDS3
YIL112W	4	HOS4
YIL128W	4	MET18
YIR005W	4	IST3
YJL090C	4	DPB11
YJL124C	4	LSM1
YJR074W	4	MOG1
YJR082C	4	EAF6
YJR090C	4	GRR1
YKL068W	4	NUP100
YKL074C	4	MUD2
YKR028W	4	SAP190
YKR029C	4	SET3
YKR082W	4	NUP133
YLR015W	4	BRE2
YLR018C	4	POM34
YLR033W	4	RSC58
YLR055C	4	SPT8
YLR418C	4	CDC73
YML034W	4	SRC1
YML062C	4	MFT1
YML094W	4	GIM5
YML103C	4	NUP188
YML107C	4	PML39
YMR005W	4	TAF4
YMR129W	4	POM152
YMR153W	4	NUP53
YMR219W	4	ESC1
YMR236W	4	TAF9
YMR263W	4	SAP30
YMR277W	4	FCP1
YNL097C	4	PHO23
YNL136W	4	EAF7
YNL147W	4	LSM7
YNL153C	4	GIM3
YNL278W	4	CAF120
YNL330C	4	RPD3
YNR004W	4	SWM2
YOL004W	4	SIN3
YOL115W	4	PAP2
YOR064C	4	YNG1
YOR123C	4	LEO1
YOR179C	4	SYC1
YOR297C	4	TIM18
YOR308C	4	SNU66
YPL055C	4	LGE1
YPL138C	4	SPP1
YPL139C	4	UME1
YPL150W	4	YPL150W
YPL157W	4	TGS1
YPL181W	4	CTI6
YPL213W	4	LEA1
YPL214C	4	THI6
YPR031W	4	NTO1
YPR057W	4	BRR1
YBL024W	3	NCL1
YBL051C	3	PIN4
YBL085W	3	BOI1
YBR025C	3	OLA1
YBR031W	3	RPL4A
YBR107C	3	IML3
YBR131W	3	CCZ1
YBR141C	3	BMT2
YBR255W	3	MTC4
YCL016C	3	DCC1
YCL029C	3	BIK1
YCL037C	3	SRO9
YCR036W	3	RBK1
YCR065W	3	HCM1
YDL077C	3	VAM6
YDL126C	3	CDC48
YDR014W	3	RAD61
YDR059C	3	UBC5
YDR080W	3	VPS41
YDR099W	3	BMH2
YDR150W	3	NUM1
YDR183W	3	PLP1
YDR254W	3	CHL4
YDR304C	3	CPR5
YDR318W	3	MCM21
YDR423C	3	CAD1
YDR424C	3	DYN2
YDR488C	3	PAC11
YDR490C	3	PKH1
YDR532C	3	KRE28
YEL061C	3	CIN8
YER007W	3	PAC2
YER016W	3	BIM1
YER051W	3	JHD1
YER098W	3	UBP9
YER114C	3	BOI2
YER166W	3	DNF1
YER177W	3	BMH1
YFR013W	3	IOC3
YFR019W	3	FAB1
YFR040W	3	SAP155
YFR041C	3	ERJ5
YGL086W	3	MAD1
YGL124C	3	MON1
YGL212W	3	VAM7
YGL216W	3	KIP3
YGR184C	3	UBR1
YGR188C	3	BUB1
YHL029C	3	OCA5
YHR114W	3	BZZ1
YHR129C	3	ARP1
YHR151C	3	MTC6
YHR204W	3	MNL1
YIL029C	3	YIL029C
YIL095W	3	PRK1
YJL013C	3	MAD3
YJL030W	3	MAD2
YJL138C	3	TIF2
YJL140W	3	RPB4
YJL157C	3	FAR1
YJL197W	3	UBP12
YJR053W	3	BFA1
YJR069C	3	HAM1
YJR126C	3	VPS70
YJR135C	3	MCM22
YKL025C	3	PAN3
YKL092C	3	BUD2
YKR054C	3	DYN1
YKR059W	3	TIF1
YLL001W	3	DNM1
YLL049W	3	LDB18
YLR150W	3	STM1
YLR401C	3	DUS3
YML001W	3	YPT7
YML016C	3	PPZ1
YML124C	3	TUB3
YMR055C	3	BUB2
YMR078C	3	CTF18
YMR133W	3	REC114
YMR138W	3	CIN4
YMR198W	3	CIK1
YMR294W	3	JNM1
YMR299C	3	DYN3
YNL016W	3	PUB1
YNL032W	3	SIW14
YNL054W	3	VAC7
YNL099C	3	OCA1
YNL116W	3	DMA2
YNR060W	3	FRE4
YOL061W	3	PRS5
YOR014W	3	RTS1
YOR026W	3	BUB3
YOR058C	3	ASE1
YOR106W	3	VAM3
YOR156C	3	NFI1
YOR264W	3	DSE3
YOR265W	3	RBL2
YOR269W	3	PAC1
YOR349W	3	CIN1
YPL008W	3	CHL1
YPL017C	3	IRC15
YPL018W	3	CTF19
YPL125W	3	KAP120
YPL155C	3	KIP2
YPL174C	3	NIP100
YPL241C	3	CIN2
YPL253C	3	VIK1
YPL254W	3	HFI1
YPL269W	3	KAR9
YPR046W	3	MCM16
YPR135W	3	CTF4
YPR141C	3	KAR3
YAL002W	2	VPS8
YAL019W	2	FUN30
YAL026C	2	DRS2
YBL078C	2	ATG8
YBR164C	2	ARL1
YBR280C	2	SAF1
YBR288C	2	APM3
YCL001W	2	RER1
YCR020C-A	2	MAK31
YDL006W	2	PTC1
YDL099W	2	BUG1
YDL100C	2	GET3
YDL115C	2	IWR1
YDL185W	2	VMA1
YDL192W	2	ARF1
YDL223C	2	HBT1
YDL243C	2	AAD4
YDR108W	2	TRS85
YDR126W	2	SWF1
YDR146C	2	SWI5
YDR153C	2	ENT5
YDR161W	2	YDR161W
YDR162C	2	NBP2
YDR174W	2	HMO1
YDR202C	2	RAV2
YDR310C	2	SUM1
YDR320C	2	SWA2
YDR358W	2	GGA1
YDR383C	2	NKP1
YDR440W	2	DOT1
YDR451C	2	YHP1
YDR477W	2	SNF1
YEL043W	2	YEL043W
YEL053C	2	MAK10
YEL062W	2	NPR2
YER064C	2	VHR2
YER083C	2	GET2
YER151C	2	UBP3
YGL005C	2	COG7
YGL020C	2	GET1
YGL054C	2	ERV14
YGL081W	2	YGL081W
YGL115W	2	SNF4
YGL196W	2	DSD1
YGR089W	2	NNF2
YGR105W	2	VMA21
YGR261C	2	APL6
YHL020C	2	OPI1
YHL031C	2	GOS1
YHR004C	2	NEM1
YHR012W	2	VPS29
YHR039C	2	MSC7
YHR108W	2	GGA2
YHR181W	2	SVP26
YIL044C	2	AGE2
YIL076W	2	SEC28
YJL004C	2	SYS1
YJL024C	2	APS3
YJL029C	2	VPS53
YJL036W	2	SNX4
YJL053W	2	PEP8
YJL117W	2	PHO86
YJL123C	2	MTC1
YJL154C	2	VPS35
YJR032W	2	CPR7
YJR033C	2	RAV1
YJR035W	2	RAD26
YJR040W	2	GEF1
YJR060W	2	CBF1
YJR125C	2	ENT3
YKL081W	2	TEF4
YKL139W	2	CTK1
YKL212W	2	SAC1
YKR001C	2	VPS1
YKR019C	2	IRS4
YKR020W	2	VPS51
YKR030W	2	GMH1
YLL024C	2	SSA2
YLL040C	2	VPS13
YLR039C	2	RIC1
YLR426W	2	TDA5
YML071C	2	COG8
YML097C	2	VPS9
YML098W	2	TAF13
YML108W	2	YML108W
YMR003W	2	AIM34
YMR004W	2	MVP1
YMR010W	2	YMR010W
YMR054W	2	STV1
YMR123W	2	PKR1
YMR274C	2	RCE1
YMR292W	2	GOT1
YNL041C	2	COG6
YNL044W	2	YIP3
YNL051W	2	COG5
YNL087W	2	TCB2
YNL183C	2	NPR1
YNL288W	2	CAF40
YNL297C	2	MON2
YNR051C	2	BRE5
YOL018C	2	TLG2
YOL111C	2	MDY2
YOR068C	2	VAM10
YOR069W	2	VPS5
YOR070C	2	GYP1
YOR089C	2	VPS21
YOR109W	2	INP53
YOR112W	2	CEX1
YOR115C	2	TRS33
YOR132W	2	VPS17
YOR151C	2	RPB2
YOR216C	2	RUD3
YOR327C	2	SNC2
YPL037C	2	EGD1
YPL041C	2	MRX11
YPL051W	2	ARL3
YPL120W	2	VPS30
YPL122C	2	TFB2
YPL158C	2	AIM44
YPL195W	2	APL5
YPL239W	2	YAR1
YPL244C	2	HUT1
YPR017C	2	DSS4
YPR032W	2	SRO7
YPR051W	2	MAK3
YAL024C	1	LTE1
YBL032W	1	HEK2
YBL058W	1	SHP1
YBL072C	1	RPS8A
YBR009C	1	HHF1
YBR010W	1	HHT1
YBR057C	1	MUM2
YBR058C	1	UBP14
YBR082C	1	UBC4
YBR088C	1	POL30
YBR094W	1	PBY1
YBR098W	1	MMS4
YBR132C	1	AGP2
YBR195C	1	MSI1
YBR228W	1	SLX1
YBR272C	1	HSM3
YCL010C	1	SGF29
YCL061C	1	MRC1
YCR066W	1	RAD18
YDL013W	1	SLX5
YDL020C	1	RPN4
YDL059C	1	RAD59
YDL134C	1	PPH21
YDL190C	1	UFD2
YDL226C	1	GCS1
YDR004W	1	RAD57
YDR009W	1	GAL3
YDR075W	1	PPH3
YDR076W	1	RAD55
YDR122W	1	KIN1
YDR173C	1	ARG82
YDR191W	1	HST4
YDR217C	1	RAD9
YDR225W	1	HTA1
YDR257C	1	RKM4
YDR260C	1	SWM1
YDR279W	1	RNH202
YDR363W	1	ESC2
YDR363W-A	1	SEM1
YDR369C	1	XRS2
YDR386W	1	MUS81
YDR420W	1	HKR1
YDR435C	1	PPM1
YEL037C	1	RAD23
YEL047C	1	FRD1
YER020W	1	GPA2
YER075C	1	PTP3
YER095W	1	RAD51
YER116C	1	SLX8
YER161C	1	SPT2
YER173W	1	RAD24
YFL011W	1	HXT10
YFR010W	1	UBP6
YFR053C	1	HXK1
YGL003C	1	CDH1
YGL019W	1	CKB1
YGL067W	1	NPY1
YGL141W	1	HUL5
