ORF	Gene_uniq	cluster	gene_name
YCR086W	YCR086W	5	CSM1
YDL077C	YDL077C	5	VAM6
YDR059C	YDR059C	5	UBC5
YDR080W	YDR080W	5	VPS41
YDR183W	YDR183W	5	PLP1
YDR420W	YDR420W	5	HKR1
YDR422C	YDR422C	5	SIP1
YDR439W	YDR439W	5	LRS4
YEL003W	YEL003W	5	GIM4
YEL003W	YEL003W_DAMP	5	GIM4
YEL061C	YEL061C	5	CIN8
YER016W	YER016W	5	BIM1
YER098W	YER098W	5	UBP9
YER114C	YER114C	5	BOI2
YER120W	YER120W	5	SCS2
YER164W	YER164W	5	CHD1
YFR019W	YFR019W	5	FAB1
YGL029W	YGL029W	5	CGR1
YGL066W	YGL066W	5	SGF73
YGL124C	YGL124C	5	MON1
YGL126W	YGL126W	5	SCS3
YGL212W	YGL212W	5	VAM7
YGL216W	YGL216W	5	KIP3
YGR078C	YGR078C	5	PAC10
YGR092W	YGR092W	5	DBF2
YIL090W	YIL090W	5	ICE2
YIL134W	YIL134W	5	FLX1
YJR053W	YJR053W	5	BFA1
YKR010C	YKR010C	5	TOF2
YLL001W	YLL001W	5	DNM1
YML001W	YML001W	5	YPT7
YML094W	YML094W	5	GIM5
YML124C	YML124C	5	TUB3
YMR055C	YMR055C	5	BUB2
YMR138W	YMR138W	5	CIN4
YMR198W	YMR198W	5	CIK1
YMR223W	YMR223W	5	UBP8
YNL153C	YNL153C	5	GIM3
YOL068C	YOL068C	5	HST1
YOR058C	YOR058C	5	ASE1
YOR106W	YOR106W	5	VAM3
YOR156C	YOR156C	5	NFI1
YOR165W	YOR165W	5	SEY1
YOR311C	YOR311C	5	DGK1
YOR349W	YOR349W	5	CIN1
YPL047W	YPL047W	5	SGF11
YPL241C	YPL241C	5	CIN2
YPL253C	YPL253C	5	VIK1
YPL269W	YPL269W	5	KAR9
YPR069C	YPR069C	5	SPE3
YPR141C	YPR141C	5	KAR3
YBL008W	YBL008W	4	HIR1
YBL032W	YBL032W	4	HEK2
YBL058W	YBL058W	4	SHP1
YBR009C	YBR009C	4	HHF1
YBR010W	YBR010W	4	HHT1
YBR057C	YBR057C	4	MUM2
YBR058C	YBR058C	4	UBP14
YBR082C	YBR082C	4	UBC4
YBR094W	YBR094W	4	PBY1
YBR098W	YBR098W	4	MMS4
YBR195C	YBR195C	4	MSI1
YBR215W	YBR215W	4	HPC2
YBR228W	YBR228W	4	SLX1
YBR272C	YBR272C	4	HSM3
YCL061C	YCL061C	4	MRC1
YCR066W	YCR066W	4	RAD18
YDL013W	YDL013W	4	SLX5
YDL020C	YDL020C	4	RPN4
YDL126C	YDL126C_TSQ208	4	CDC48
YDL126C	YDL126C_TSQ209	4	CDC48
YDR004W	YDR004W	4	RAD57
YDR076W	YDR076W	4	RAD55
YDR217C	YDR217C	4	RAD9
YDR279W	YDR279W	4	RNH202
YDR363W	YDR363W	4	ESC2
YDR363W-A	YDR363W-A	4	SEM1
YDR369C	YDR369C	4	XRS2
YDR386W	YDR386W	4	MUS81
YEL037C	YEL037C	4	RAD23
YER095W	YER095W	4	RAD51
YER116C	YER116C	4	SLX8
YER161C	YER161C	4	SPT2
YER173W	YER173W	4	RAD24
YFR010W	YFR010W	4	UBP6
YGL133W	YGL133W	4	ITC1
YGL141W	YGL141W	4	HUL5
YGL163C	YGL163C	4	RAD54
YGL175C	YGL175C	4	SAE2
YGR135W	YGR135W	4	PRE9
YHR031C	YHR031C	4	RRM3
YHR134W	YHR134W	4	WSS1
YHR154W	YHR154W	4	RTT107
YHR200W	YHR200W	4	RPN10
YHR206W	YHR206W	4	SKN7
YIL139C	YIL139C	4	REV7
YJL047C	YJL047C	4	RTT101
YJL092W	YJL092W	4	SRS2
YJL115W	YJL115W	4	ASF1
YJR043C	YJR043C	4	POL32
YJR140C	YJR140C	4	HIR3
YKL113C	YKL113C	4	RAD27
YKL160W	YKL160W	4	ELF1
YKL206C	YKL206C	4	ADD66
YKL213C	YKL213C	4	DOA1
YLL002W	YLL002W	4	RTT109
YLR021W	YLR021W	4	IRC25
YLR032W	YLR032W	4	RAD5
YLR135W	YLR135W	4	SLX4
YLR154C	YLR154C	4	RNH203
YML007W	YML007W	4	YAP1
YML013W	YML013W	4	UBX2
YML028W	YML028W	4	TSA1
YML032C	YML032C	4	RAD52
YML102W	YML102W	4	CAC2
YMR038C	YMR038C	4	CCS1
YMR048W	YMR048W	4	CSM3
YMR060C	YMR060C	4	SAM37
YMR067C	YMR067C	4	UBX4
YMR190C	YMR190C	4	SGS1
YMR224C	YMR224C	4	MRE11
YNL030W	YNL030W	4	HHF2
YNL031C	YNL031C	4	HHT2
YNL072W	YNL072W	4	RNH201
YNL206C	YNL206C	4	RTT106
YNL273W	YNL273W	4	TOF1
YOL090W	YOL090W	4	MSH2
YOR025W	YOR025W	4	HST3
YOR033C	YOR033C	4	EXO1
YOR038C	YOR038C	4	HIR2
YOR080W	YOR080W	4	DIA2
YOR144C	YOR144C	4	ELG1
YOR209C	YOR209C	4	NPT1
YOR304W	YOR304W	4	ISW2
YOR346W	YOR346W	4	REV1
YOR368W	YOR368W	4	RAD17
YPL144W	YPL144W	4	POC4
YPL167C	YPL167C	4	REV3
YPL194W	YPL194W	4	DDC1
YPR018W	YPR018W	4	RLF2
YPR164W	YPR164W	4	MMS1
YAL010C	YAL010C	3	MDM10
YAL042W	YAL042W	3	ERV46
YAL048C	YAL048C	3	GEM1
YBL075C	YBL075C	3	SSA3
YBL087C	YBL087C	3	RPL23A
YBR181C	YBR181C	3	RPS6B
YBR291C	YBR291C	3	CTP1
YCL011C	YCL011C	3	GBP2
YCR014C	YCR014C	3	POL4
YCR031C	YCR031C	3	RPS14A
YDL025C	YDL025C	3	RTK1
YDL061C	YDL061C	3	RPS29B
YDL082W	YDL082W	3	RPL13A
YDL083C	YDL083C	3	RPS16B
YDL130W	YDL130W	3	RPP1B
YDL136W	YDL136W	3	RPL35B
YDL194W	YDL194W	3	SNF3
YDR061W	YDR061W	3	YDR061W
YDR083W	YDR083W	3	RRP8
YDR092W	YDR092W	3	UBC13
YDR155C	YDR155C	3	CPR1
YDR174W	YDR174W	3	HMO1
YDR260C	YDR260C	3	SWM1
YDR382W	YDR382W	3	RPP2B
YDR388W	YDR388W_DAMP	3	RVS167
YDR496C	YDR496C	3	PUF6
YER002W	YER002W	3	NOP16
YFL030W	YFL030W	3	AGX1
YFL033C	YFL033C	3	RIM15
YFR009W	YFR009W	3	GCN20
YFR031C-A	YFR031C-A	3	RPL2A
YGL031C	YGL031C	3	RPL24A
YGL078C	YGL078C	3	DBP3
YGL087C	YGL087C	3	MMS2
YGL147C	YGL147C	3	RPL9A
YGL195W	YGL195W	3	GCN1
YGR019W	YGR019W	3	UGA1
YGR054W	YGR054W	3	YGR054W
YGR085C	YGR085C	3	RPL11B
YGR118W	YGR118W	3	RPS23A
YGR214W	YGR214W	3	RPS0A
YHL029C	YHL029C	3	OCA5
YHL033C	YHL033C	3	RPL8A
YHR034C	YHR034C	3	PIH1
YHR066W	YHR066W	3	SSF1
YHR082C	YHR082C	3	KSP1
YHR203C	YHR203C	3	RPS4B
YIL133C	YIL133C	3	RPL16A
YIL156W	YIL156W	3	UBP7
YJL073W	YJL073W	3	JEM1
YJL138C	YJL138C	3	TIF2
YJL177W	YJL177W	3	RPL17B
YKR059W	YKR059W	3	TIF1
YKR092C	YKR092C	3	SRP40
YLL039C	YLL039C	3	UBI4
YLR114C	YLR114C	3	AVL9
YLR150W	YLR150W	3	STM1
YLR181C	YLR181C	3	VTA1
YLR401C	YLR401C	3	DUS3
YML051W	YML051W	3	GAL80
YML063W	YML063W	3	RPS1B
YMR143W	YMR143W	3	RPS16A
YMR227C	YMR227C_TSQ638	3	TAF7
YMR230W	YMR230W	3	RPS10B
YMR269W	YMR269W	3	TMA23
YMR275C	YMR275C	3	BUL1
YNL032W	YNL032W	3	SIW14
YNL099C	YNL099C	3	OCA1
YNL116W	YNL116W	3	DMA2
YNL128W	YNL128W	3	TEP1
YNL135C	YNL135C	3	FPR1
YNL224C	YNL224C	3	SQS1
YNL227C	YNL227C	3	JJJ1
YNL253W	YNL253W	3	TEX1
YNL299W	YNL299W	3	TRF5
YNL302C	YNL302C	3	RPS19B
YNR072W	YNR072W	3	HXT17
YOL001W	YOL001W	3	PHO80
YOL009C	YOL009C	3	MDM12
YOL020W	YOL020W	3	TAT2
YOL041C	YOL041C	3	NOP12
YOL065C	YOL065C	3	INP54
YOL080C	YOL080C	3	REX4
YOR078W	YOR078W	3	BUD21
YOR178C	YOR178C	3	GAC1
YPL037C	YPL037C	3	EGD1
YPL079W	YPL079W	3	RPL21B
YPL113C	YPL113C	3	YPL113C
YPL196W	YPL196W	3	OXR1
YPL239W	YPL239W	3	YAR1
YPR093C	YPR093C	3	ASR1
YAL007C	YAL007C	2	ERP2
YAR002C-A	YAR002C-A	2	ERP1
YBR036C	YBR036C	2	CSG2
YBR125C	YBR125C	2	PTC4
YBR141C	YBR141C	2	BMT2
YBR164C	YBR164C	2	ARL1
YBR168W	YBR168W	2	PEX32
YBR288C	YBR288C	2	APM3
YCR044C	YCR044C	2	PER1
YDL006W	YDL006W	2	PTC1
YDL052C	YDL052C	2	SLC1
YDL076C	YDL076C	2	RXT3
YDL099W	YDL099W	2	BUG1
YDL100C	YDL100C	2	GET3
YDL115C	YDL115C	2	IWR1
YDL185W	YDL185W	2	VMA1
YDL226C	YDL226C	2	GCS1
YDR049W	YDR049W	2	VMS1
YDR072C	YDR072C	2	IPT1
YDR108W	YDR108W	2	TRS85
YDR126W	YDR126W	2	SWF1
YDR146C	YDR146C	2	SWI5
YDR153C	YDR153C	2	ENT5
YDR162C	YDR162C	2	NBP2
YDR202C	YDR202C	2	RAV2
YDR233C	YDR233C	2	RTN1
YDR310C	YDR310C	2	SUM1
YDR358W	YDR358W	2	GGA1
YEL043W	YEL043W	2	YEL043W
YER031C	YER031C	2	YPT31
YER083C	YER083C	2	GET2
YER151C	YER151C	2	UBP3
YER156C	YER156C	2	YER156C
YFL025C	YFL025C	2	BST1
YFL027C	YFL027C	2	GYP8
YGL005C	YGL005C	2	COG7
YGL020C	YGL020C	2	GET1
YGL054C	YGL054C	2	ERV14
YGR072W	YGR072W	2	UPF3
YGR089W	YGR089W	2	NNF2
YGR105W	YGR105W	2	VMA21
YGR108W	1_YGR108W	2	CLB1
YGR170W	YGR170W	2	PSD2
YGR261C	YGR261C	2	APL6
YHL020C	YHL020C	2	OPI1
YHR004C	YHR004C	2	NEM1
YHR012W	YHR012W	2	VPS29
YHR077C	YHR077C	2	NMD2
YHR108W	YHR108W	2	GGA2
YHR115C	YHR115C	2	DMA1
YIL039W	YIL039W	2	TED1
YIL044C	YIL044C	2	AGE2
YIL076W	YIL076W	2	SEC28
YIL128W	YIL128W	2	MET18
YJL004C	YJL004C	2	SYS1
YJL024C	YJL024C	2	APS3
YJL036W	YJL036W	2	SNX4
YJL053W	YJL053W	2	PEP8
YJL082W	YJL082W	2	IML2
YJL117W	YJL117W	2	PHO86
YJL123C	YJL123C	2	MTC1
YJL154C	YJL154C	2	VPS35
YJR032W	YJR032W	2	CPR7
YJR033C	YJR033C	2	RAV1
YJR040W	YJR040W	2	GEF1
YJR060W	YJR060W	2	CBF1
YJR073C	YJR073C	2	OPI3
YJR125C	YJR125C	2	ENT3
YJR134C	YJR134C	2	SGM1
YKL081W	YKL081W	2	TEF4
YKL139W	YKL139W	2	CTK1
YKL179C	YKL179C	2	COY1
YKL212W	YKL212W	2	SAC1
YKR001C	YKR001C	2	VPS1
YKR019C	YKR019C	2	IRS4
YKR020W	YKR020W	2	VPS51
YKR030W	YKR030W	2	GMH1
YLL024C	YLL024C	2	SSA2
YLL038C	YLL038C	2	ENT4
YLL040C	YLL040C	2	VPS13
YLR039C	YLR039C	2	RIC1
YLR056W	YLR056W	2	ERG3
YLR087C	YLR087C	2	CSF1
YLR177W	YLR177W	2	YLR177W
YML012W	YML012W	2	ERV25
YML038C	YML038C	2	YMD8
YML071C	YML071C	2	COG8
YMR004W	YMR004W	2	MVP1
YMR010W	YMR010W	2	YMR010W
YMR016C	YMR016C	2	SOK2
YMR080C	YMR080C	2	NAM7
YMR123W	YMR123W	2	PKR1
YMR202W	YMR202W	2	ERG2
YMR272C	YMR272C	2	SCS7
YMR274C	YMR274C	2	RCE1
YMR292W	YMR292W	2	GOT1
YNL027W	YNL027W	2	CRZ1
YNL041C	YNL041C	2	COG6
YNL044W	YNL044W	2	YIP3
YNL049C	YNL049C	2	SFB2
YNL051W	YNL051W	2	COG5
YNL098C	YNL098C	2	RAS2
YNL288W	YNL288W	2	CAF40
YNL297C	YNL297C	2	MON2
YNR051C	YNR051C	2	BRE5
YOL017W	YOL017W	2	ESC8
YOL018C	YOL018C	2	TLG2
YOL111C	YOL111C	2	MDY2
YOR068C	YOR068C	2	VAM10
YOR069W	YOR069W	2	VPS5
YOR070C	YOR070C	2	GYP1
YOR109W	YOR109W	2	INP53
YOR112W	YOR112W	2	CEX1
YOR115C	YOR115C	2	TRS33
YOR132W	YOR132W	2	VPS17
YOR140W	YOR140W	2	SFL1
YOR327C	YOR327C	2	SNC2
YPL051W	YPL051W	2	ARL3
YPL057C	YPL057C	2	SUR1
YPL069C	YPL069C	2	BTS1
YPL100W	YPL100W	2	ATG21
YPL120W	YPL120W	2	VPS30
YPL158C	YPL158C	2	AIM44
YPL195W	YPL195W	2	APL5
YPR032W	YPR032W	2	SRO7
YPR051W	YPR051W	2	MAK3
YAL027W	YAL027W	1	SAW1
YAL051W	YAL051W	1	OAF1
YBL046W	YBL046W	1	PSY4
YBL067C	YBL067C	1	UBP13
YBL085W	YBL085W	1	BOI1
YBL086C	YBL086C	1	YBL086C
YBL101C	YBL101C	1	ECM21
YBR022W	YBR022W	1	POA1
YBR031W	YBR031W	1	RPL4A
YBR186W	YBR186W	1	PCH2
YBR201W	YBR201W	1	DER1
YBR223C	YBR223C	1	TDP1
YBR269C	YBR269C	1	SDH8
YBR273C	YBR273C	1	UBX7
YBR280C	YBR280C	1	SAF1
YBR281C	YBR281C	1	DUG2
YBR286W	YBR286W	1	APE3
YBR295W	YBR295W	1	PCA1
YBR298C	YBR298C	1	MAL31
YCL001W-A	YCL001W-A	1	YCL001W-A
YCL033C	YCL033C	1	MXR2
YCL036W	YCL036W	1	GFD2
YCL056C	YCL056C	1	PEX34
YCR019W	YCR019W	1	MAK32
YCR024C-A	YCR024C-A	1	PMP1
YCR026C	YCR026C	1	NPP1
YCR034W	YCR034W	1	ELO2
YCR036W	YCR036W	1	RBK1
YCR050C	YCR050C	1	YCR050C
YCR061W	YCR061W	1	YCR061W
YCR087C-A	YCR087C-A	1	YCR087C-A
YDL048C	YDL048C	1	STP4
YDL089W	YDL089W	1	NUR1
YDL125C	YDL125C	1	HNT1
YDL192W	YDL192W	1	ARF1
YDL224C	YDL224C	1	WHI4
YDR057W	YDR057W	1	YOS9
YDR097C	YDR097C	1	MSH6
YDR125C	YDR125C	1	ECM18
YDR221W	YDR221W	1	GTB1
YDR294C	YDR294C	1	DPL1
YDR297W	YDR297W	1	SUR2
YDR330W	YDR330W	1	UBX5
YDR359C	YDR359C	1	EAF1
YDR466W	YDR466W	1	PKH3
YDR497C	YDR497C	1	ITR1
YER030W	YER030W	1	CHZ1
YER051W	YER051W	1	JHD1
YER064C	YER064C	1	VHR2
YER072W	YER072W	1	VTC1
YER088C	YER088C	1	DOT6
YER166W	YER166W	1	DNF1
YER174C	YER174C	1	GRX4
YFR013W	YFR013W	1	IOC3
YGL028C	YGL028C	1	SCW11
YGL067W	YGL067W	1	NPY1
YGL131C	YGL131C	1	SNT2
YGL161C	YGL161C	1	YIP5
YGR003W	YGR003W	1	CUL3
YGR097W	YGR097W	1	ASK10
YGR109C	2_YGR109C	1	CLB6
YGR123C	YGR123C	1	PPT1
YGR203W	YGR203W	1	YCH1
YGR223C	YGR223C	1	HSV2
YHL003C	YHL003C	1	LAG1
YHR194W	YHR194W	1	MDM31
YHR204W	YHR204W	1	MNL1
YHR207C	YHR207C	1	SET5
YIL030C	YIL030C	1	SSM4
YIL105C	YIL105C	1	SLM1
YIR023W	YIR023W	1	DAL81
YJL055W	YJL055W	1	YJL055W
YJL103C	YJL103C	1	GSM1
YJL105W	YJL105W	1	SET4
YJL134W	YJL134W	1	LCB3
YJL197W	YJL197W	1	UBP12
YJR010C-A	YJR010C-A	1	SPC1
YJR069C	YJR069C	1	HAM1
YKL056C	YKL056C	1	TMA19
YKL090W	YKL090W	1	CUE2
YKL140W	YKL140W	1	TGL1
YKR043C	YKR043C	1	SHB17
YKR061W	YKR061W	1	KTR2
YKR100C	YKR100C	1	SKG1
YKR103W	YKR103W	1	NFT1
YLR097C	YLR097C	1	HRT3
YLR131C	YLR131C	1	ACE2
YLR423C	YLR423C	1	ATG17
YLR429W	YLR429W	1	CRN1
YML050W	YML050W	1	AIM32
YML059C	YML059C	1	NTE1
YML066C	YML066C	1	SMA2
YML101C	YML101C	1	CUE4
YML119W	YML119W	1	YML119W
YMR042W	YMR042W	1	ARG80
YMR102C	YMR102C	1	YMR102C
YMR106C	YMR106C	1	YKU80
YMR121C	YMR121C	1	RPL15B
YMR133W	YMR133W	1	REC114
YMR176W	YMR176W	1	ECM5
YMR266W	YMR266W	1	RSN1
YMR280C	YMR280C	1	CAT8
YNL001W	YNL001W	1	DOM34
YNL082W	YNL082W	1	PMS1
YNL230C	YNL230C	1	ELA1
YNL246W	YNL246W	1	VPS75
YNL323W	YNL323W	1	LEM3
YNR047W	YNR047W	1	FPK1
YNR060W	YNR060W	1	FRE4
YOL061W	YOL061W	1	PRS5
YOL116W	YOL116W	1	MSN1
YOR034C	YOR034C	1	AKR2
YOR047C	YOR047C	1	STD1
YOR191W	YOR191W	1	ULS1
YOR284W	YOR284W	1	HUA2
YOR288C	YOR288C	1	MPD1
YOR342C	YOR342C	1	YOR342C
YOR371C	YOR371C	1	GPB1
YPL001W	YPL001W	1	HAT1
YPL072W	YPL072W	1	UBP16
YPL090C	YPL090C	1	RPS6A
YPL119C	YPL119C	1	DBP1
YPL127C	YPL127C	1	HHO1
YPL140C	YPL140C	1	MKK2
YPL150W	YPL150W	1	YPL150W
YPL165C	YPL165C	1	SET6
YPL189W	YPL189W	1	GUP2
YPL192C	YPL192C	1	PRM3
YPR022C	YPR022C	1	YPR022C
YPR054W	YPR054W	1	SMK1
YPR063C	YPR063C	1	YPR063C
YPR129W	YPR129W	1	SCD6
YPR140W	YPR140W	1	TAZ1
YPR174C	YPR174C	1	YPR174C
YAL020C	YAL020C	0	ATS1
YBR126C	YBR126C	0	TPS1
YBR255W	YBR255W	0	MTC4
YDL059C	YDL059C	0	RAD59
YDR191W	YDR191W	0	HST4
YDR312W	YDR312W	0	SSF2
YER048C	YER048C	0	CAJ1
YER162C	YER162C	0	RAD4
YFL003C	YFL003C	0	MSH4
YFL007W	YFL007W	0	BLM10
YFR036W	YFR036W_TSQ91	0	CDC26
YFR041C	YFR041C	0	ERJ5
YGL211W	YGL211W	0	NCS6
YGL253W	YGL253W	0	HXK2
YGL255W	YGL255W	0	ZRT1
YGR200C	YGR200C	0	ELP2
YGR237C	YGR237C	0	YGR237C
YHL023C	YHL023C	0	NPR3
YHR021C	YHR021C	0	RPS27B
YHR039C	YHR039C	0	MSC7
YHR111W	YHR111W	0	UBA4
YHR151C	YHR151C	0	MTC6
YHR187W	YHR187W	0	IKI1
YIL008W	YIL008W	0	URM1
YIL036W	YIL036W	0	CST6
YIL037C	YIL037C	0	PRM2
YIL131C	YIL131C	0	FKH1
YJL048C	YJL048C	0	UBX6
YJL098W	YJL098W	0	SAP185
YJL136C	YJL136C	0	RPS21B
YJR011C	YJR011C	0	YJR011C
YJR036C	YJR036C	0	HUL4
YJR131W	YJR131W	0	MNS1
YKL009W	YKL009W	0	MRT4
YKL110C	YKL110C	0	KTI12
YKL201C	YKL201C	0	MNN4
YKR024C	YKR024C	0	DBP7
YKR096W	YKR096W	0	ESL2
YLL045C	YLL045C	0	RPL8B
YLR024C	YLR024C	0	UBR2
YLR102C	YLR102C	0	APC9
YML017W	YML017W	0	PSP2
YML048W	YML048W	0	GSF2
YML057W	YML057W	0	CMP2
YML095C	YML095C	0	RAD10
YML111W	YML111W	0	BUL2
YML128C	YML128C	0	MSC1
YMR054W	YMR054W	0	STV1
YMR058W	YMR058W	0	FET3
YMR068W	YMR068W	0	AVO2
YMR100W	YMR100W	0	MUB1
YMR111C	YMR111C	0	YMR111C
YMR179W	YMR179W	0	SPT21
YMR201C	YMR201C	0	RAD14
YMR236W	YMR236W_TSQ730	0	TAF9
YMR312W	YMR312W	0	ELP6
YNL119W	YNL119W	0	NCS2
YNL197C	YNL197C	0	WHI3
YNL231C	YNL231C	0	PDR16
YNL255C	YNL255C	0	GIS2
YOL045W	YOL045W	0	PSK2
YOL049W	YOL049W	0	GSH2
YOL062C	YOL062C	0	APM4
YOR083W	YOR083W	0	WHI5
YOR101W	YOR101W	0	RAS1
YOR171C	YOR171C	0	LCB4
YOR231W	YOR231W	0	MKK1
YOR322C	YOR322C	0	LDB19
YOR355W	YOR355W	0	GDS1
YPL022W	YPL022W	0	RAD1
YPL086C	YPL086C	0	ELP3
YPL101W	YPL101W	0	ELP4
YPL141C	YPL141C	0	FRK1
YPL177C	YPL177C	0	CUP9
YPL226W	YPL226W	0	NEW1
YPR084W	YPR084W	0	YPR084W
YPR120C	2_YPR120C	0	CLB5
