ORF	cluster	gene_name
YLL045C	ribosome	RPL8B
YLR150W	ribosome	STM1
YLR401C	ribosome	DUS3
YLR435W	ribosome	TSR2
YML063W	ribosome	RPS1B
YML112W	ribosome	CTK3
YMR080C	ribosome	NAM7
YMR116C	ribosome	ASC1
YMR230W	ribosome	RPS10B
YMR247C	ribosome	RKR1
YMR269W	ribosome	TMA23
YMR282C	ribosome	AEP2
YMR283C	ribosome	RIT1
YMR285C	ribosome	NGL2
YMR312W	ribosome	ELP6
YNL001W	ribosome	DOM34
YNL119W	ribosome	NCS2
YNL147W	ribosome	LSM7
YNL224C	ribosome	SQS1
YNL227C	ribosome	JJJ1
YNL255C	ribosome	GIS2
YNL292W	ribosome	PUS4
YNL299W	ribosome	TRF5
YNR004W	ribosome	SWM2
YOL027C	ribosome	MDM38
YOL041C	ribosome	NOP12
YOL045W	ribosome	PSK2
YOL080C	ribosome	REX4
YOL093W	ribosome	TRM10
YOL115W	ribosome	PAP2
YOR006C	ribosome	TSR3
YOR078W	ribosome	BUD21
YOR308C	ribosome	SNU66
YPL079W	ribosome	RPL21B
YPL086C	ribosome	ELP3
YPL090C	ribosome	RPS6A
YPL101W	ribosome	ELP4
YPL157W	ribosome	TGS1
YPL212C	ribosome	PUS1
YPL226W	ribosome	NEW1
YPL239W	ribosome	YAR1
YPR043W	ribosome	RPL43A
YPR129W	ribosome	SCD6
YAL013W	transcription and mRNA processing	DEP1
YAL019W	transcription and mRNA processing	FUN30
YAL020C	transcription and mRNA processing	ATS1
YAL021C	transcription and mRNA processing	CCR4
YAL051W	transcription and mRNA processing	OAF1
YBL008W	transcription and mRNA processing	HIR1
YBL021C	transcription and mRNA processing	HAP3
YBL024W	transcription and mRNA processing	NCL1
YBL103C	transcription and mRNA processing	RTG3
YBR009C	transcription and mRNA processing	HHF1
YBR022W	transcription and mRNA processing	POA1
YBR034C	transcription and mRNA processing	HMT1
YBR057C	transcription and mRNA processing	MUM2
YBR095C	transcription and mRNA processing	RXT2
YBR119W	transcription and mRNA processing	MUD1
YBR215W	transcription and mRNA processing	HPC2
YBR245C	transcription and mRNA processing	ISW1
YBR289W	transcription and mRNA processing	SNF5
YCL010C	transcription and mRNA processing	SGF29
YCR063W	transcription and mRNA processing	BUD31
YCR065W	transcription and mRNA processing	HCM1
YDL006W	transcription and mRNA processing	PTC1
YDL020C	transcription and mRNA processing	RPN4
YDL033C	transcription and mRNA processing	SLM3
YDL074C	transcription and mRNA processing	BRE1
YDL076C	transcription and mRNA processing	RXT3
YDL080C	transcription and mRNA processing	THI3
YDL170W	transcription and mRNA processing	UGA3
YDL175C	transcription and mRNA processing	AIR2
YDR005C	transcription and mRNA processing	MAF1
YDR009W	transcription and mRNA processing	GAL3
YDR073W	transcription and mRNA processing	SNF11
YDR083W	transcription and mRNA processing	RRP8
YDR156W	transcription and mRNA processing	RPA14
YDR159W	transcription and mRNA processing	SAC3
YDR173C	transcription and mRNA processing	ARG82
YDR174W	transcription and mRNA processing	HMO1
YDR183W	transcription and mRNA processing	PLP1
YDR207C	transcription and mRNA processing	UME6
YDR217C	transcription and mRNA processing	RAD9
YDR225W	transcription and mRNA processing	HTA1
YDR289C	transcription and mRNA processing	RTT103
YDR310C	transcription and mRNA processing	SUM1
YDR378C	transcription and mRNA processing	LSM6
YDR392W	transcription and mRNA processing	SPT3
YDR443C	transcription and mRNA processing	SSN2
YDR448W	transcription and mRNA processing	ADA2
YDR463W	transcription and mRNA processing	STP1
YDR482C	transcription and mRNA processing	CWC21
YDR512C	transcription and mRNA processing	EMI1
YEL037C	transcription and mRNA processing	RAD23
YER068W	transcription and mRNA processing	MOT2
YER111C	transcription and mRNA processing	SWI4
YER139C	transcription and mRNA processing	RTR1
YER161C	transcription and mRNA processing	SPT2
YER162C	transcription and mRNA processing	RAD4
YER164W	transcription and mRNA processing	CHD1
YER177W	transcription and mRNA processing	BMH1
YFL001W	transcription and mRNA processing	DEG1
YFL031W	transcription and mRNA processing	HAC1
YFL049W	transcription and mRNA processing	SWP82
YGL019W	transcription and mRNA processing	CKB1
YGL035C	transcription and mRNA processing	MIG1
YGL043W	transcription and mRNA processing	DST1
YGL058W	transcription and mRNA processing	RAD6
YGL066W	transcription and mRNA processing	SGF73
YGL115W	transcription and mRNA processing	SNF4
YGL127C	transcription and mRNA processing	SOH1
YGL131C	transcription and mRNA processing	SNT2
YGL133W	transcription and mRNA processing	ITC1
YGL151W	transcription and mRNA processing	NUT1
YGL173C	transcription and mRNA processing	XRN1
YGL174W	transcription and mRNA processing	BUD13
YGL211W	transcription and mRNA processing	NCS6
YGL244W	transcription and mRNA processing	RTF1
YGR056W	transcription and mRNA processing	RSC1
YGR122W	transcription and mRNA processing	YGR122W
YGR134W	transcription and mRNA processing	CAF130
YGR178C	transcription and mRNA processing	PBP1
YGR200C	transcription and mRNA processing	ELP2
YGR252W	transcription and mRNA processing	GCN5
YGR270W	transcription and mRNA processing	YTA7
YHL020C	transcription and mRNA processing	OPI1
YHL025W	transcription and mRNA processing	SNF6
YHL027W	transcription and mRNA processing	RIM101
YHR006W	transcription and mRNA processing	STP2
YHR041C	transcription and mRNA processing	SRB2
YHR111W	transcription and mRNA processing	UBA4
YHR167W	transcription and mRNA processing	THP2
YHR178W	transcription and mRNA processing	STB5
YHR187W	transcription and mRNA processing	IKI1
YIL008W	transcription and mRNA processing	URM1
YIL035C	transcription and mRNA processing	CKA1
YIL036W	transcription and mRNA processing	CST6
YIL038C	transcription and mRNA processing	NOT3
YIL084C	transcription and mRNA processing	SDS3
YIL131C	transcription and mRNA processing	FKH1
YIL153W	transcription and mRNA processing	RRD1
YIR005W	transcription and mRNA processing	IST3
YIR023W	transcription and mRNA processing	DAL81
YIR033W	transcription and mRNA processing	MGA2
YJL098W	transcription and mRNA processing	SAP185
YJL103C	transcription and mRNA processing	GSM1
YJL115W	transcription and mRNA processing	ASF1
YJL140W	transcription and mRNA processing	RPB4
YJL148W	transcription and mRNA processing	RPA34
YJL168C	transcription and mRNA processing	SET2
YJL176C	transcription and mRNA processing	SWI3
YJR060W	transcription and mRNA processing	CBF1
YJR066W	transcription and mRNA processing	TOR1
YJR084W	transcription and mRNA processing	YJR084W
YJR094C	transcription and mRNA processing	IME1
YJR140C	transcription and mRNA processing	HIR3
YKL020C	transcription and mRNA processing	SPT23
YKL032C	transcription and mRNA processing	IXR1
YKL074C	transcription and mRNA processing	MUD2
YKL109W	transcription and mRNA processing	HAP4
YKL110C	transcription and mRNA processing	KTI12
YKL139W	transcription and mRNA processing	CTK1
YKL149C	transcription and mRNA processing	DBR1
YKL160W	transcription and mRNA processing	ELF1
YKL185W	transcription and mRNA processing	ASH1
YKL208W	transcription and mRNA processing	CBT1
YKR028W	transcription and mRNA processing	SAP190
YKR048C	transcription and mRNA processing	NAP1
YKR082W	transcription and mRNA processing	NUP133
YKR095W	transcription and mRNA processing	MLP1
YKR099W	transcription and mRNA processing	BAS1
YLL002W	transcription and mRNA processing	RTT109
YLL019C	transcription and mRNA processing	KNS1
YLR055C	transcription and mRNA processing	SPT8
YLR113W	transcription and mRNA processing	HOG1
YLR131C	transcription and mRNA processing	ACE2
YLR182W	transcription and mRNA processing	SWI6
YLR401C	transcription and mRNA processing	DUS3
YLR418C	transcription and mRNA processing	CDC73
YML007W	transcription and mRNA processing	YAP1
YML051W	transcription and mRNA processing	GAL80
YML062C	transcription and mRNA processing	MFT1
YML094W	transcription and mRNA processing	GIM5
YML112W	transcription and mRNA processing	CTK3
YML121W	transcription and mRNA processing	GTR1
YMR039C	transcription and mRNA processing	SUB1
YMR042W	transcription and mRNA processing	ARG80
YMR070W	transcription and mRNA processing	MOT3
YMR075W	transcription and mRNA processing	RCO1
YMR179W	transcription and mRNA processing	SPT21
YMR216C	transcription and mRNA processing	SKY1
YMR223W	transcription and mRNA processing	UBP8
YMR263W	transcription and mRNA processing	SAP30
YMR280C	transcription and mRNA processing	CAT8
YMR283C	transcription and mRNA processing	RIT1
YMR312W	transcription and mRNA processing	ELP6
YNL021W	transcription and mRNA processing	HDA1
YNL025C	transcription and mRNA processing	SSN8
YNL027W	transcription and mRNA processing	CRZ1
YNL068C	transcription and mRNA processing	FKH2
YNL076W	transcription and mRNA processing	MKS1
YNL097C	transcription and mRNA processing	PHO23
YNL119W	transcription and mRNA processing	NCS2
YNL136W	transcription and mRNA processing	EAF7
YNL147W	transcription and mRNA processing	LSM7
YNL153C	transcription and mRNA processing	GIM3
YNL167C	transcription and mRNA processing	SKO1
YNL199C	transcription and mRNA processing	GCR2
YNL224C	transcription and mRNA processing	SQS1
YNL236W	transcription and mRNA processing	SIN4
YNL278W	transcription and mRNA processing	CAF120
YNL288W	transcription and mRNA processing	CAF40
YNL292W	transcription and mRNA processing	PUS4
YNL298W	transcription and mRNA processing	CLA4
YNR004W	transcription and mRNA processing	SWM2
YNR010W	transcription and mRNA processing	CSE2
YOL001W	transcription and mRNA processing	PHO80
YOL004W	transcription and mRNA processing	SIN3
YOL006C	transcription and mRNA processing	TOP1
YOL012C	transcription and mRNA processing	HTZ1
YOL093W	transcription and mRNA processing	TRM10
YOL108C	transcription and mRNA processing	INO4
YOL115W	transcription and mRNA processing	PAP2
YOL116W	transcription and mRNA processing	MSN1
YOR039W	transcription and mRNA processing	CKB2
YOR061W	transcription and mRNA processing	CKA2
YOR064C	transcription and mRNA processing	YNG1
YOR113W	transcription and mRNA processing	AZF1
YOR140W	transcription and mRNA processing	SFL1
YOR179C	transcription and mRNA processing	SYC1
YOR298C-A	transcription and mRNA processing	MBF1
YOR304W	transcription and mRNA processing	ISW2
YOR308C	transcription and mRNA processing	SNU66
YOR358W	transcription and mRNA processing	HAP5
YPL047W	transcription and mRNA processing	SGF11
YPL086C	transcription and mRNA processing	ELP3
YPL089C	transcription and mRNA processing	RLM1
YPL101W	transcription and mRNA processing	ELP4
YPL116W	transcription and mRNA processing	HOS3
YPL139C	transcription and mRNA processing	UME1
YPL157W	transcription and mRNA processing	TGS1
YPL184C	transcription and mRNA processing	MRN1
YPL212C	transcription and mRNA processing	PUS1
YPL213W	transcription and mRNA processing	LEA1
YPL254W	transcription and mRNA processing	HFI1
YPR009W	transcription and mRNA processing	SUT2
YPR023C	transcription and mRNA processing	EAF3
YPR045C	transcription and mRNA processing	THP3
YPR052C	transcription and mRNA processing	NHP6A
YPR057W	transcription and mRNA processing	BRR1
YPR065W	transcription and mRNA processing	ROX1
YPR070W	transcription and mRNA processing	MED1
YPR134W	transcription and mRNA processing	MSS18
YAL002W	Golgi and ER	VPS8
YAL007C	Golgi and ER	ERP2
YAL026C	Golgi and ER	DRS2
YAL042W	Golgi and ER	ERV46
YAR014C	Golgi and ER	BUD14
YBL007C	Golgi and ER	SLA1
YBL047C	Golgi and ER	EDE1
YBL078C	Golgi and ER	ATG8
YBL101C	Golgi and ER	ECM21
YBR132C	Golgi and ER	AGP2
YBR164C	Golgi and ER	ARL1
YBR288C	Golgi and ER	APM3
YCL001W	Golgi and ER	RER1
YCL008C	Golgi and ER	STP22
YCR009C	Golgi and ER	RVS161
YCR017C	Golgi and ER	CWH43
YCR027C	Golgi and ER	RHB1
YCR034W	Golgi and ER	ELO2
YCR044C	Golgi and ER	PER1
YDL077C	Golgi and ER	VAM6
YDL091C	Golgi and ER	UBX3
YDL099W	Golgi and ER	BUG1
YDL100C	Golgi and ER	GET3
YDL226C	Golgi and ER	GCS1
YDR069C	Golgi and ER	DOA4
YDR080W	Golgi and ER	VPS41
YDR108W	Golgi and ER	TRS85
YDR126W	Golgi and ER	SWF1
YDR153C	Golgi and ER	ENT5
YDR372C	Golgi and ER	VPS74
YDR388W	Golgi and ER	RVS167
YDR490C	Golgi and ER	PKH1
YEL013W	Golgi and ER	VAC8
YER031C	Golgi and ER	YPT31
YER083C	Golgi and ER	GET2
YER151C	Golgi and ER	UBP3
YER166W	Golgi and ER	DNF1
YFL025C	Golgi and ER	BST1
YGL005C	Golgi and ER	COG7
YGL020C	Golgi and ER	GET1
YGL054C	Golgi and ER	ERV14
YGL058W	Golgi and ER	RAD6
YGL084C	Golgi and ER	GUP1
YGL212W	Golgi and ER	VAM7
YGR058W	Golgi and ER	PEF1
YGR086C	Golgi and ER	PIL1
YGR097W	Golgi and ER	ASK10
YGR184C	Golgi and ER	UBR1
YGR197C	Golgi and ER	SNG1
YHL002W	Golgi and ER	HSE1
YHL031C	Golgi and ER	GOS1
YHR012W	Golgi and ER	VPS29
YHR079C	Golgi and ER	IRE1
YHR114W	Golgi and ER	BZZ1
YHR142W	Golgi and ER	CHS7
YHR158C	Golgi and ER	KEL1
YHR181W	Golgi and ER	SVP26
YIL044C	Golgi and ER	AGE2
YIL076W	Golgi and ER	SEC28
YJL004C	Golgi and ER	SYS1
YJL024C	Golgi and ER	APS3
YJL029C	Golgi and ER	VPS53
YJL053W	Golgi and ER	PEP8
YJL062W	Golgi and ER	LAS21
YJL117W	Golgi and ER	PHO86
YJL154C	Golgi and ER	VPS35
YJR125C	Golgi and ER	ENT3
YKL179C	Golgi and ER	COY1
YKR001C	Golgi and ER	VPS1
YKR020W	Golgi and ER	VPS51
YLL038C	Golgi and ER	ENT4
YLL040C	Golgi and ER	VPS13
YLR039C	Golgi and ER	RIC1
YLR083C	Golgi and ER	EMP70
YLR114C	Golgi and ER	AVL9
YLR181C	Golgi and ER	VTA1
YML012W	Golgi and ER	ERV25
YML067C	Golgi and ER	ERV41
YML071C	Golgi and ER	COG8
YML097C	Golgi and ER	VPS9
YMR004W	Golgi and ER	MVP1
YMR109W	Golgi and ER	MYO5
YMR216C	Golgi and ER	SKY1
YMR266W	Golgi and ER	RSN1
YMR292W	Golgi and ER	GOT1
YNL027W	Golgi and ER	CRZ1
YNL032W	Golgi and ER	SIW14
YNL041C	Golgi and ER	COG6
YNL044W	Golgi and ER	YIP3
YNL049C	Golgi and ER	SFB2
YNL051W	Golgi and ER	COG5
YNL053W	Golgi and ER	MSG5
YNL154C	Golgi and ER	YCK2
YNL183C	Golgi and ER	NPR1
YNL227C	Golgi and ER	JJJ1
YNL229C	Golgi and ER	URE2
YNL297C	Golgi and ER	MON2
YNL298W	Golgi and ER	CLA4
YNR006W	Golgi and ER	VPS27
YNR051C	Golgi and ER	BRE5
YOL018C	Golgi and ER	TLG2
YOR008C	Golgi and ER	SLG1
YOR016C	Golgi and ER	ERP4
YOR034C	Golgi and ER	AKR2
YOR043W	Golgi and ER	WHI2
YOR069W	Golgi and ER	VPS5
YOR089C	Golgi and ER	VPS21
YOR106W	Golgi and ER	VAM3
YOR132W	Golgi and ER	VPS17
YOR216C	Golgi and ER	RUD3
YOR322C	Golgi and ER	LDB19
YOR327C	Golgi and ER	SNC2
YPL051W	Golgi and ER	ARL3
YPL100W	Golgi and ER	ATG21
YPL120W	Golgi and ER	VPS30
YPL183C	Golgi and ER	RTT10
YPL195W	Golgi and ER	APL5
YPR009W	Golgi and ER	SUT2
YPR032W	Golgi and ER	SRO7
YAL055W	peroxisome	PEX22
YBR168W	peroxisome	PEX32
YDL065C	peroxisome	PEX19
YDR233C	peroxisome	RTN1
YDR265W	peroxisome	PEX10
YDR329C	peroxisome	PEX3
YDR479C	peroxisome	PEX29
YGL115W	peroxisome	SNF4
YGL153W	peroxisome	PEX14
YGR077C	peroxisome	PEX8
YGR133W	peroxisome	PEX4
YJL210W	peroxisome	PEX2
YKL197C	peroxisome	PEX1
YKR001C	peroxisome	VPS1
YLL001W	peroxisome	DNM1
YMR026C	peroxisome	PEX12
YNL329C	peroxisome	PEX6
YOL044W	peroxisome	PEX15
YAL010C	mitochondrion	MDM10
YAL048C	mitochondrion	GEM1
YBL021C	mitochondrion	HAP3
YBL078C	mitochondrion	ATG8
YBL103C	mitochondrion	RTG3
YBR238C	mitochondrion	YBR238C
YCR028C-A	mitochondrion	RIM1
YCR065W	mitochondrion	HCM1
YDL006W	mitochondrion	PTC1
YDL033C	mitochondrion	SLM3
YDL142C	mitochondrion	CRD1
YDR150W	mitochondrion	NUM1
YDR219C	mitochondrion	MFB1
YDR332W	mitochondrion	IRC3
YDR393W	mitochondrion	SHE9
YDR512C	mitochondrion	EMI1
YFL036W	mitochondrion	RPO41
YGL219C	mitochondrion	MDM34
YGR101W	mitochondrion	PCP1
YGR174C	mitochondrion	CBP4
YGR231C	mitochondrion	PHB2
YHR001W-A	mitochondrion	QCR10
YHR189W	mitochondrion	PTH1
YHR194W	mitochondrion	MDM31
YJR118C	mitochondrion	ILM1
YKL053C-A	mitochondrion	MDM35
YKL109W	mitochondrion	HAP4
YKL166C	mitochondrion	TPK3
YKR065C	mitochondrion	PAM17
YLL001W	mitochondrion	DNM1
YLR091W	mitochondrion	GEP5
YMR035W	mitochondrion	IMP2
YMR060C	mitochondrion	SAM37
YMR275C	mitochondrion	BUL1
YMR282C	mitochondrion	AEP2
YNL037C	mitochondrion	IDH1
YNL064C	mitochondrion	YDJ1
YNL070W	mitochondrion	TOM7
YNL079C	mitochondrion	TPM1
YNL315C	mitochondrion	ATP11
YNR020C	mitochondrion	ATP23
YOL009C	mitochondrion	MDM12
YOL027C	mitochondrion	MDM38
YOR002W	mitochondrion	ALG6
YOR027W	mitochondrion	STI1
YOR043W	mitochondrion	WHI2
YOR065W	mitochondrion	CYT1
YOR266W	mitochondrion	PNT1
YOR297C	mitochondrion	TIM18
YOR330C	mitochondrion	MIP1
YOR355W	mitochondrion	GDS1
YOR358W	mitochondrion	HAP5
YPL100W	mitochondrion	ATG21
YPR024W	mitochondrion	YME1
YAL011W	chromatin	SWC3
YAL013W	chromatin	DEP1
YAL019W	chromatin	FUN30
YAL024C	chromatin	LTE1
YAL051W	chromatin	OAF1
YAR002W	chromatin	NUP60
YAR003W	chromatin	SWD1
YAR018C	chromatin	KIN3
YBL008W	chromatin	HIR1
YBL058W	chromatin	SHP1
YBL079W	chromatin	NUP170
YBR009C	chromatin	HHF1
YBR073W	chromatin	RDH54
YBR095C	chromatin	RXT2
YBR098W	chromatin	MMS4
YBR103W	chromatin	SIF2
YBR107C	chromatin	IML3
YBR156C	chromatin	SLI15
YBR175W	chromatin	SWD3
YBR195C	chromatin	MSI1
YBR215W	chromatin	HPC2
YBR231C	chromatin	SWC5
YBR245C	chromatin	ISW1
YBR278W	chromatin	DPB3
YBR289W	chromatin	SNF5
YCL010C	chromatin	SGF29
YCL011C	chromatin	GBP2
YCL016C	chromatin	DCC1
YCL029C	chromatin	BIK1
YCL061C	chromatin	MRC1
YCR033W	chromatin	SNT1
YCR082W	chromatin	AHC2
YCR086W	chromatin	CSM1
YDL002C	chromatin	NHP10
YDL013W	chromatin	SLX5
YDL059C	chromatin	RAD59
YDL070W	chromatin	BDF2
YDL074C	chromatin	BRE1
YDL091C	chromatin	UBX3
YDL134C	chromatin	PPH21
YDR005C	chromatin	MAF1
YDR014W	chromatin	RAD61
YDR121W	chromatin	DPB4
YDR155C	chromatin	CPR1
YDR176W	chromatin	NGG1
YDR181C	chromatin	SAS4
YDR191W	chromatin	HST4
YDR207C	chromatin	UME6
YDR225W	chromatin	HTA1
YDR254W	chromatin	CHL4
YDR260C	chromatin	SWM1
YDR310C	chromatin	SUM1
YDR318W	chromatin	MCM21
YDR334W	chromatin	SWR1
YDR359C	chromatin	EAF1
YDR363W	chromatin	ESC2
YDR363W-A	chromatin	SEM1
YDR369C	chromatin	XRS2
YDR386W	chromatin	MUS81
YDR392W	chromatin	SPT3
YDR409W	chromatin	SIZ1
YDR440W	chromatin	DOT1
YDR448W	chromatin	ADA2
YDR469W	chromatin	SDC1
YDR485C	chromatin	VPS72
YEL056W	chromatin	HAT2
YEL061C	chromatin	CIN8
YER016W	chromatin	BIM1
YER030W	chromatin	CHZ1
YER092W	chromatin	IES5
YER116C	chromatin	SLX8
YER161C	chromatin	SPT2
YER164W	chromatin	CHD1
YER174C	chromatin	GRX4
YER177W	chromatin	BMH1
YFL013C	chromatin	IES1
YFR013W	chromatin	IOC3
YFR036W	chromatin	CDC26
YGL003C	chromatin	CDH1
YGL014W	chromatin	PUF4
YGL058W	chromatin	RAD6
YGL066W	chromatin	SGF73
YGL086W	chromatin	MAD1
YGL127C	chromatin	SOH1
YGL131C	chromatin	SNT2
YGL133W	chromatin	ITC1
YGL163C	chromatin	RAD54
YGL175C	chromatin	SAE2
YGL194C	chromatin	HOS2
YGL216W	chromatin	KIP3
YGL244W	chromatin	RTF1
YGR056W	chromatin	RSC1
YGR188C	chromatin	BUB1
YGR252W	chromatin	GCN5
YGR270W	chromatin	YTA7
YHL025W	chromatin	SNF6
YHR115C	chromatin	DMA1
YHR129C	chromatin	ARP1
YHR167W	chromatin	THP2
YHR207C	chromatin	SET5
YIL084C	chromatin	SDS3
YIL112W	chromatin	HOS4
YIL131C	chromatin	FKH1
YIR033W	chromatin	MGA2
YJL013C	chromatin	MAD3
YJL030W	chromatin	MAD2
YJL115W	chromatin	ASF1
YJL168C	chromatin	SET2
YJL176C	chromatin	SWI3
YJR053W	chromatin	BFA1
YJR060W	chromatin	CBF1
YJR082C	chromatin	EAF6
YJR135C	chromatin	MCM22
YJR140C	chromatin	HIR3
YKL020C	chromatin	SPT23
YKL092C	chromatin	BUD2
YKL160W	chromatin	ELF1
YKR010C	chromatin	TOF2
YKR019C	chromatin	IRS4
YKR029C	chromatin	SET3
YKR042W	chromatin	UTH1
YKR048C	chromatin	NAP1
YKR054C	chromatin	DYN1
YKR082W	chromatin	NUP133
YKR095W	chromatin	MLP1
YKR101W	chromatin	SIR1
YLL002W	chromatin	RTT109
YLR015W	chromatin	BRE2
YLR055C	chromatin	SPT8
YLR085C	chromatin	ARP6
YLR095C	chromatin	IOC2
YLR102C	chromatin	APC9
YLR150W	chromatin	STM1
YLR418C	chromatin	CDC73
YML034W	chromatin	SRC1
YML041C	chromatin	VPS71
YML121W	chromatin	GTR1
YML124C	chromatin	TUB3
YMR048W	chromatin	CSM3
YMR055C	chromatin	BUB2
YMR075W	chromatin	RCO1
YMR080C	chromatin	NAM7
YMR127C	chromatin	SAS2
YMR179W	chromatin	SPT21
YMR186W	chromatin	HSC82
YMR190C	chromatin	SGS1
YMR198W	chromatin	CIK1
YMR219W	chromatin	ESC1
YMR223W	chromatin	UBP8
YMR247C	chromatin	RKR1
YMR263W	chromatin	SAP30
YMR273C	chromatin	ZDS1
YMR307W	chromatin	GAS1
YNL021W	chromatin	HDA1
YNL031C	chromatin	HHT2
YNL068C	chromatin	FKH2
YNL097C	chromatin	PHO23
YNL116W	chromatin	DMA2
YNL135C	chromatin	FPR1
YNL136W	chromatin	EAF7
YNL246W	chromatin	VPS75
YNL307C	chromatin	MCK1
YOL004W	chromatin	SIN3
YOL006C	chromatin	TOP1
YOL012C	chromatin	HTZ1
YOL017W	chromatin	ESC8
YOL068C	chromatin	HST1
YOR014W	chromatin	RTS1
YOR025W	chromatin	HST3
YOR026W	chromatin	BUB3
YOR058C	chromatin	ASE1
YOR064C	chromatin	YNG1
YOR080W	chromatin	DIA2
YOR156C	chromatin	NFI1
YOR191W	chromatin	ULS1
YOR195W	chromatin	SLK19
YOR213C	chromatin	SAS5
YOR233W	chromatin	KIN4
YOR304W	chromatin	ISW2
YPL001W	chromatin	HAT1
YPL008W	chromatin	CHL1
YPL017C	chromatin	IRC15
YPL018W	chromatin	CTF19
YPL024W	chromatin	RMI1
YPL047W	chromatin	SGF11
YPL055C	chromatin	LGE1
YPL116W	chromatin	HOS3
YPL138C	chromatin	SPP1
YPL139C	chromatin	UME1
YPL157W	chromatin	TGS1
YPL181W	chromatin	CTI6
YPL184C	chromatin	MRN1
YPL253C	chromatin	VIK1
YPL254W	chromatin	HFI1
YPL269W	chromatin	KAR9
YPR018W	chromatin	RLF2
YPR023C	chromatin	EAF3
YPR031W	chromatin	NTO1
YPR046W	chromatin	MCM16
YPR052C	chromatin	NHP6A
YPR119W	chromatin	CLB2
YPR135W	chromatin	CTF4
YAL020C	cytoskeleton	ATS1
YAL024C	cytoskeleton	LTE1
YAR014C	cytoskeleton	BUD14
YAR018C	cytoskeleton	KIN3
YBL007C	cytoskeleton	SLA1
YBL047C	cytoskeleton	EDE1
YBL058W	cytoskeleton	SHP1
YBL079W	cytoskeleton	NUP170
YBR073W	cytoskeleton	RDH54
YBR098W	cytoskeleton	MMS4
YBR107C	cytoskeleton	IML3
YBR108W	cytoskeleton	AIM3
YBR156C	cytoskeleton	SLI15
YCL014W	cytoskeleton	BUD3
YCL016C	cytoskeleton	DCC1
YCL029C	cytoskeleton	BIK1
YCL061C	cytoskeleton	MRC1
YCR009C	cytoskeleton	RVS161
YCR063W	cytoskeleton	BUD31
YCR065W	cytoskeleton	HCM1
YCR086W	cytoskeleton	CSM1
YCR088W	cytoskeleton	ABP1
YDL117W	cytoskeleton	CYK3
YDL134C	cytoskeleton	PPH21
YDL135C	cytoskeleton	RDI1
YDL226C	cytoskeleton	GCS1
YDR014W	cytoskeleton	RAD61
YDR126W	cytoskeleton	SWF1
YDR150W	cytoskeleton	NUM1
YDR245W	cytoskeleton	MNN10
YDR254W	cytoskeleton	CHL4
YDR260C	cytoskeleton	SWM1
YDR318W	cytoskeleton	MCM21
